Date,Process CPU usage,Process memory usage,Request count,Response time
2022-10-25 09:00,4.17,26.25,9.31e6,6.29e-3
2022-10-25 10:00,4.64,25.87,4.64e6,14.1e-3
2022-10-25 11:00,2.79,25.75,4.63e6,8.42e-3
2022-10-25 12:00,2.38,25.37,3.95e6,8.34e-3
2022-10-25 13:00,2.96,25.61,7.09e6,5.84e-3
2022-10-25 14:00,2.56,25.55,3.89e6,9.22e-3
2022-10-25 15:00,1.77,25.69,2.99e6,8.11e-3
2022-10-25 16:00,3.01,24.86,4.77e6,8.74e-3
2022-10-25 17:00,3.80,24.39,8.75e6,6.01e-3
2022-10-25 18:00,4.85,24.36,5.68e6,11.9e-3
2022-10-25 19:00,3.86,24.52,5.91e6,9.04e-3
2022-10-25 20:00,2.76,24.41,4.69e6,8.32e-3
2022-10-25 21:00,3.10,24.56,7.88e6,5.51e-3
2022-10-25 22:00,2.47,24.30,4.3e6,7.84e-3
2022-10-25 23:00,2.15,24.41,3.78e6,8.99e-3
2022-10-26 00:00,2.77,24.70,4.48e6,9.53e-3
2022-10-26 01:00,3.50,26.32,8.52e6,6.03e-3
2022-10-26 02:00,3.13,25.64,4.09e6,10.6e-3
2022-10-26 03:00,2.11,25.65,3.61e6,8.07e-3
2022-10-26 04:00,3.35,25.95,6.1e6,7.74e-3
2022-10-26 05:00,4.29,25.98,10.9e6,5.48e-3
2022-10-26 06:00,4.24,26.68,7.51e6,7.82e-3
2022-10-26 07:00,2.99,27.42,7.03e6,6.07e-3
2022-10-26 08:00,5.08,27.26,9.98e6,7.3e-3
2022-10-26 09:00,5.08,27.17,10.8e6,6.6e-3
2022-10-26 10:00,5.76,27.73,7.64e6,10.7e-3
2022-10-26 11:00,5.07,27.95,7.15e6,9.95e-3
2022-10-26 12:00,4.34,28.16,8.42e6,7.39e-3
2022-10-26 13:00,3.93,28.13,10.2e6,5.46e-3
2022-10-26 14:00,3.17,27.69,5.81e6,7.68e-3
2022-10-26 15:00,2.18,27.64,4.21e6,7.1e-3
2022-10-26 16:00,2.67,28.45,4.91e6,7.55e-3
2022-10-26 17:00,3.25,28.09,7.85e6,5.77e-3
2022-10-26 18:00,4.60,30.98,5.62e6,11.4e-3
2022-10-26 19:00,5.81,39.57,6.72e6,12.9e-3
2022-10-26 20:00,5.06,30.82,8.35e6,8.56e-3
2022-10-26 21:00,6.09,33.22,11.3e6,7.67e-3
2022-10-26 22:00,3.84,32.17,6.01e6,9.02e-3
2022-10-26 23:00,2.76,21.67,5.38e6,8.15e-3
2022-10-27 00:00,4.24,22.12,8.27e6,7.63e-3
2022-10-27 01:00,4.76,24.81,11.8e6,5.9e-3
2022-10-27 02:00,3.77,25.20,6.48e6,8.04e-3
2022-10-27 03:00,2.91,26.83,5.49e6,7.38e-3
2022-10-27 04:00,6.21,33.81,10.1e6,8.86e-3
2022-10-27 05:00,7.46,40.22,14.8e6,7.56e-3
2022-10-27 06:00,7.39,39.27,10.6e6,10e-3
2022-10-27 07:00,6.24,35.99,11.1e6,8.2e-3
2022-10-27 08:00,5.71,39.42,8.84e6,9.92e-3
2022-10-27 09:00,5.43,33.20,9.77e6,8.51e-3
2022-10-27 10:00,7.62,35.27,7.4e6,15.3e-3
2022-10-27 11:00,3.98,32.12,4.74e6,12.5e-3
2022-10-27 12:00,4.11,24.98,7.56e6,7.97e-3
2022-10-27 13:00,4.51,27.43,9.4e6,6.77e-3
2022-10-27 14:00,3.69,35.61,6.07e6,8.72e-3
2022-10-27 15:00,3.30,29.84,4.5e6,10.4e-3
2022-10-27 16:00,3.56,36.79,5.32e6,9.86e-3
2022-10-27 17:00,4.71,24.47,9.83e6,6.78e-3
2022-10-27 18:00,7.16,26.98,6.96e6,14.6e-3
2022-10-27 19:00,3.61,23.06,5.14e6,9.96e-3
2022-10-27 20:00,3.80,22.63,6.28e6,8.48e-3
2022-10-27 21:00,4.36,23.89,9.3e6,6.62e-3
2022-10-27 22:00,2.98,26.97,5.37e6,7.61e-3
2022-10-27 23:00,2.66,23.59,5.51e6,6.93e-3
2022-10-28 00:00,3.91,25.04,8.49e6,6.56e-3
2022-10-28 01:00,4.67,24.98,12.4e6,5.36e-3
2022-10-28 02:00,4.62,24.90,8.84e6,7.24e-3
2022-10-28 03:00,2.97,25.78,6.05e6,6.85e-3
2022-10-28 04:00,5.27,26.96,10.1e6,7.4e-3
2022-10-28 05:00,7.47,28.47,16.8e6,6.35e-3
2022-10-28 06:00,6.06,29.49,10.5e6,8.1e-3
2022-10-28 07:00,5.62,28.56,11.3e6,7.1e-3
2022-10-28 08:00,5.44,28.53,9.65e6,8.16e-3
2022-10-28 09:00,5.60,27.60,13.2e6,6.03e-3
2022-10-28 10:00,6.12,26.18,8.79e6,9.97e-3
2022-10-28 11:00,4.84,26.22,7.29e6,9.47e-3
2022-10-28 12:00,4.23,26.13,7.35e6,8.26e-3
2022-10-28 13:00,4.21,26.00,11.5e6,5.13e-3
2022-10-28 14:00,4.53,26.59,8.48e6,7.52e-3
2022-10-28 15:00,2.26,26.11,5.04e6,6.49e-3
2022-10-28 16:00,3.09,27.72,5.8e6,7.59e-3
2022-10-28 17:00,4.02,27.26,9.75e6,5.77e-3
2022-10-28 18:00,7.67,27.67,8.64e6,12.6e-3
2022-10-28 19:00,4.52,27.47,6.5e6,9.92e-3
2022-10-28 20:00,4.80,28.39,7.16e6,9.78e-3
2022-10-28 21:00,4.87,31.97,10.1e6,7.04e-3
2022-10-28 22:00,3.13,32.44,4.75e6,9.42e-3
2022-10-28 23:00,2.79,30.07,5.31e6,8.41e-3
2022-10-29 00:00,3.47,31.46,5.7e6,9.11e-3
2022-10-29 01:00,4.16,33.01,9.56e6,6.48e-3
2022-10-29 02:00,3.36,30.91,5.21e6,9.12e-3
2022-10-29 03:00,2.33,31.06,3.38e6,10.3e-3
2022-10-29 04:00,5.18,34.19,10.5e6,7.05e-3
2022-10-29 05:00,5.91,31.60,14.1e6,6.05e-3
2022-10-29 06:00,5.58,32.00,9.61e6,8.51e-3
2022-10-29 07:00,5.53,34.90,12.6e6,6.56e-3
2022-10-29 08:00,4.15,34.97,8.91e6,6.91e-3
2022-10-29 09:00,3.95,31.81,11.2e6,5.22e-3
2022-10-29 10:00,5.66,30.84,7.31e6,11.3e-3
2022-10-29 11:00,2.88,30.54,6.86e6,6.14e-3
2022-10-29 12:00,3.92,30.09,7e6,8.03e-3
2022-10-29 13:00,3.71,28.38,10.3e6,5.29e-3
2022-10-29 14:00,3.27,23.77,7.52e6,6.4e-3
2022-10-29 15:00,2.37,22.81,5.8e6,6.13e-3
2022-10-29 16:00,2.84,25.86,6.66e6,6.27e-3
2022-10-29 17:00,3.47,25.76,10.3e6,4.95e-3
2022-10-29 18:00,4.48,25.92,6.77e6,9.26e-3
2022-10-29 19:00,3.45,26.06,8.26e6,5.87e-3
2022-10-29 20:00,2.92,26.00,5.8e6,7.04e-3
2022-10-29 21:00,2.98,25.99,8.05e6,5.2e-3
2022-10-29 22:00,2.32,25.96,4.7e6,6.75e-3
2022-10-29 23:00,1.68,26.08,3.78e6,6.41e-3
2022-10-30 00:00,2.74,26.46,5.13e6,7.51e-3
2022-10-30 01:00,2.95,26.58,7.75e6,5.5e-3
2022-10-30 02:00,3.00,26.46,5.81e6,7.09e-3
2022-10-30 03:00,2.27,25.35,5.06e6,6.2e-3
2022-10-30 04:00,4.05,24.32,8.69e6,6.57e-3
2022-10-30 05:00,4.84,22.59,13.3e6,5.07e-3
2022-10-30 06:00,4.62,19.86,8.54e6,7.48e-3
2022-10-30 07:00,3.29,17.43,8.05e6,5.83e-3
2022-10-30 08:00,2.98,16.12,6.55e6,6.53e-3
2022-10-30 09:00,3.06,16.34,8.87e6,4.92e-3
2022-10-30 10:00,3.68,15.87,6.58e6,7.97e-3
2022-10-30 11:00,1.96,16.00,4.34e6,6.4e-3
2022-10-30 12:00,2.67,18.66,6.1e6,6.08e-3
2022-10-30 13:00,2.80,20.16,8.71e6,4.48e-3
2022-10-30 14:00,2.67,20.21,5.62e6,6.56e-3
2022-10-30 15:00,1.60,20.39,3.91e6,5.64e-3
2022-10-30 16:00,2.25,22.91,4.55e6,6.92e-3
2022-10-30 17:00,2.79,22.95,7.73e6,4.98e-3
2022-10-30 18:00,3.70,23.00,5.63e6,9.2e-3
2022-10-30 19:00,2.59,23.21,5.93e6,6.2e-3
2022-10-30 20:00,2.99,23.60,4.99e6,8.45e-3
2022-10-30 21:00,3.38,25.13,8.34e6,5.77e-3
2022-10-30 22:00,2.65,23.95,4.93e6,7.44e-3
2022-10-30 23:00,1.68,24.96,3.04e6,8.07e-3
2022-10-31 00:00,2.90,26.27,5.17e6,8.03e-3
2022-10-31 01:00,3.96,27.06,10.5e6,5.44e-3
2022-10-31 02:00,3.26,27.45,5.79e6,7.9e-3
2022-10-31 03:00,2.55,29.89,5.01e6,7.2e-3
2022-10-31 04:00,4.47,29.16,8.87e6,7.13e-3
2022-10-31 05:00,5.61,31.50,13.6e6,5.86e-3
2022-10-31 06:00,5.30,31.56,9.16e6,8.25e-3
2022-10-31 07:00,5.01,31.32,11.2e6,6.57e-3
2022-10-31 08:00,5.13,30.33,10.3e6,7.35e-3
2022-10-31 09:00,4.43,30.05,9.6e6,6.75e-3
2022-10-31 10:00,4.88,29.01,6.61e6,10.6e-3
2022-10-31 11:00,3.41,28.27,6.07e6,8.27e-3
2022-10-31 12:00,4.12,26.44,8.07e6,7.4e-3
2022-10-31 13:00,4.91,27.52,11.4e6,6.25e-3
2022-10-31 14:00,3.76,27.44,6.24e6,8.72e-3
2022-10-31 15:00,2.92,27.79,4.86e6,8.77e-3
2022-10-31 16:00,3.27,25.01,5.26e6,8.82e-3
2022-10-31 17:00,4.30,24.95,9.04e6,6.71e-3
2022-10-31 18:00,5.83,25.39,6.55e6,12.8e-3
2022-10-31 19:00,4.66,25.71,5.07e6,13.1e-3
2022-10-31 20:00,4.75,25.47,5.21e6,13.1e-3
2022-10-31 21:00,5.00,25.67,7.13e6,10.1e-3
2022-10-31 22:00,3.70,25.99,5.73e6,8.94e-3
2022-10-31 23:00,3.78,25.88,5.94e6,9.62e-3
2022-11-01 00:00,5.29,29.37,6.76e6,11.8e-3
2022-11-01 01:00,5.42,36.14,9.85e6,7.94e-3
2022-11-01 02:00,5.17,32.44,7.61e6,9.53e-3
2022-11-01 03:00,4.81,30.90,6.96e6,9.82e-3
2022-11-01 04:00,6.00,29.69,10.2e6,8.41e-3
2022-11-01 05:00,6.06,30.01,14.3e6,6.1e-3
2022-11-01 06:00,4.79,30.94,7.6e6,9.6e-3
2022-11-01 07:00,4.47,28.89,10e6,6.58e-3
2022-11-01 08:00,4.36,28.23,8.26e6,7.71e-3
2022-11-01 09:00,4.25,27.51,9.43e6,6.48e-3
2022-11-01 10:00,5.61,30.07,6.84e6,11.8e-3
2022-11-01 11:00,4.62,28.44,5.72e6,11.7e-3
2022-11-01 12:00,3.61,26.65,7.11e6,7.23e-3
2022-11-01 13:00,3.52,25.93,8.47e6,5.87e-3
2022-11-01 14:00,3.15,25.45,5.58e6,8.1e-3
2022-11-01 15:00,2.29,25.42,4.12e6,7.88e-3
2022-11-01 16:00,2.68,24.95,4.36e6,8.7e-3
2022-11-01 17:00,3.76,24.63,7.96e6,6.62e-3
2022-11-01 18:00,7.11,24.70,7.2e6,13.9e-3
2022-11-01 19:00,5.29,24.74,5.93e6,12.7e-3
2022-11-01 20:00,5.72,25.36,7.25e6,11.2e-3
2022-11-01 21:00,5.50,25.43,10.5e6,7.4e-3
2022-11-01 22:00,4.03,24.96,6.63e6,8.42e-3
2022-11-01 23:00,4.40,25.06,8.31e6,8.11e-3
2022-11-02 00:00,5.13,26.03,10.2e6,7.55e-3
2022-11-02 01:00,5.39,29.48,11.5e6,6.9e-3
2022-11-02 02:00,5.71,31.96,9.63e6,8.62e-3
2022-11-02 03:00,4.23,33.93,7.25e6,8.42e-3
2022-11-02 04:00,5.91,30.35,10.6e6,8.26e-3
2022-11-02 05:00,5.75,29.73,13.1e6,6.67e-3
2022-11-02 06:00,5.59,34.40,8.51e6,9.91e-3
2022-11-02 07:00,4.82,34.33,8.75e6,8.27e-3
2022-11-02 08:00,5.19,31.27,9.7e6,7.81e-3
2022-11-02 09:00,5.60,30.27,11.7e6,6.82e-3
2022-11-02 10:00,5.76,28.50,6.96e6,11.8e-3
2022-11-02 11:00,3.86,27.48,5.32e6,10.3e-3
2022-11-02 12:00,5.22,26.84,4.87e6,15.3e-3
2022-11-02 13:00,6.43,32.20,9.87e6,9.39e-3
2022-11-02 14:00,4.30,32.20,5.59e6,10.9e-3
2022-11-02 15:00,4.16,34.37,4.38e6,13.2e-3
2022-11-02 16:00,3.15,34.22,4.17e6,10.9e-3
2022-11-02 17:00,3.86,26.67,7.91e6,7.1e-3
2022-11-02 18:00,4.26,25.39,5.07e6,11.9e-3
2022-11-02 19:00,4.84,24.99,6.58e6,10.3e-3
2022-11-02 20:00,5.07,25.22,7.26e6,9.88e-3
2022-11-02 21:00,5.28,25.56,10.4e6,7.2e-3
2022-11-02 22:00,4.59,25.34,6.97e6,9.09e-3
2022-11-02 23:00,4.12,25.41,6.16e6,9.85e-3
2022-11-03 00:00,4.19,25.74,6.85e6,8.95e-3
2022-11-03 01:00,4.99,26.00,10.4e6,6.92e-3
2022-11-03 02:00,3.68,26.10,4.61e6,11.2e-3
2022-11-03 03:00,2.16,26.43,2.79e6,11.2e-3
2022-11-03 04:00,4.41,27.00,6.61e6,9.59e-3
2022-11-03 05:00,5.61,27.48,11.5e6,6.89e-3
2022-11-03 06:00,5.97,27.12,8.62e6,9.68e-3
2022-11-03 07:00,3.80,26.83,6.75e6,8.05e-3
2022-11-03 08:00,3.70,29.34,4.9e6,11e-3
2022-11-03 09:00,4.14,33.61,7.41e6,7.95e-3
2022-11-03 10:00,6.45,37.10,4.31e6,21.4e-3
2022-11-03 11:00,4.88,37.97,3.01e6,23.7e-3
2022-11-03 12:00,4.39,39.03,3.98e6,15.8e-3
2022-11-03 13:00,3.54,28.35,7.1e6,7.08e-3
2022-11-03 14:00,2.95,24.18,3.13e6,13.5e-3
2022-11-03 15:00,2.29,26.11,2.32e6,14.5e-3
2022-11-03 16:00,3.83,24.26,4.83e6,11.6e-3
2022-11-03 17:00,4.93,23.94,9.67e6,7.13e-3
2022-11-03 18:00,6.60,24.00,6.47e6,14.4e-3
2022-11-03 19:00,4.77,24.14,4.96e6,13.7e-3
2022-11-03 20:00,6.03,24.50,6.46e6,13.3e-3
2022-11-03 21:00,5.11,24.26,8.27e6,8.84e-3
2022-11-03 22:00,2.60,23.92,4.22e6,8.44e-3
2022-11-03 23:00,2.37,23.53,4.1e6,8.31e-3
2022-11-04 00:00,3.13,23.72,4.92e6,8.98e-3
2022-11-04 01:00,3.78,23.82,8.56e6,6.34e-3
2022-11-04 02:00,4.69,31.45,5.14e6,12.9e-3
2022-11-04 03:00,3.22,38.04,3.89e6,11.9e-3
2022-11-04 04:00,5.81,34.03,7.44e6,11.1e-3
2022-11-04 05:00,6.79,37.64,12.7e6,7.57e-3
2022-11-04 06:00,5.29,29.34,8.45e6,8.75e-3
2022-11-04 07:00,5.12,25.06,8.39e6,8.8e-3
2022-11-04 08:00,6.70,30.98,9.81e6,9.82e-3
2022-11-04 09:00,5.75,29.36,10.9e6,7.51e-3
2022-11-04 10:00,6.60,24.12,7.14e6,13.2e-3
2022-11-04 11:00,4.75,22.58,7.33e6,9.43e-3
2022-11-04 12:00,4.78,20.73,7.23e6,9.45e-3
2022-11-04 13:00,5.32,21.06,10.8e6,7.03e-3
2022-11-04 14:00,4.83,21.20,6.46e6,10.7e-3
2022-11-04 15:00,3.88,25.58,4.64e6,11.8e-3
2022-11-04 16:00,3.93,23.51,4.47e6,12.9e-3
2022-11-04 17:00,3.86,22.93,6.62e6,8.2e-3
2022-11-04 18:00,5.54,21.97,5.99e6,13e-3
2022-11-04 19:00,3.49,22.36,5.08e6,9.81e-3
2022-11-04 20:00,4.28,22.29,6.88e6,8.77e-3
2022-11-04 21:00,4.03,22.23,7.8e6,7.42e-3
2022-11-04 22:00,4.52,22.26,4.64e6,13.7e-3
2022-11-04 23:00,3.27,22.58,3.74e6,13.5e-3
2022-11-05 00:00,2.87,22.42,5.07e6,8.7e-3
2022-11-05 01:00,3.77,24.27,8.84e6,6.24e-3
2022-11-05 02:00,3.09,23.15,4.11e6,10.8e-3
2022-11-05 03:00,2.18,23.30,2.77e6,10.8e-3
2022-11-05 04:00,4.20,23.36,7.35e6,8.19e-3
2022-11-05 05:00,4.70,23.98,11.6e6,6.01e-3
2022-11-05 06:00,4.45,21.25,7.25e6,9.02e-3
2022-11-05 07:00,3.56,20.01,7.34e6,7.22e-3
2022-11-05 08:00,3.44,21.93,6.87e6,7.89e-3
2022-11-05 09:00,3.02,21.33,8.62e6,5.37e-3
2022-11-05 10:00,4.41,20.73,5.2e6,12.8e-3
2022-11-05 11:00,2.74,20.20,3.6e6,11.5e-3
2022-11-05 12:00,2.12,19.72,3.68e6,8.21e-3
2022-11-05 13:00,2.65,19.37,7.68e6,4.88e-3
2022-11-05 14:00,2.19,19.45,3.68e6,8.49e-3
2022-11-05 15:00,1.49,18.80,2.75e6,7.66e-3
2022-11-05 16:00,2.24,23.34,3.91e6,8.21e-3
2022-11-05 17:00,3.25,24.70,8.21e6,5.52e-3
2022-11-05 18:00,5.43,23.22,5.36e6,14.3e-3
2022-11-05 19:00,1.90,22.70,2.9e6,9e-3
2022-11-05 20:00,2.98,18.64,4.39e6,9.56e-3
2022-11-05 21:00,3.74,17.22,7.74e6,6.79e-3
2022-11-05 22:00,2.15,17.12,3.17e6,9.28e-3
2022-11-05 23:00,1.82,17.55,3.14e6,9.49e-3
2022-11-06 00:00,2.62,18.36,4.12e6,9.68e-3
2022-11-06 01:00,3.13,18.65,7.12e6,6.75e-3
2022-11-06 02:00,2.97,18.53,3.57e6,11.8e-3
2022-11-06 03:00,2.60,17.51,3.92e6,9.28e-3
2022-11-06 04:00,3.28,17.03,5.78e6,8.05e-3
2022-11-06 05:00,3.33,16.49,7.91e6,5.84e-3
2022-11-06 06:00,4.11,16.45,7.42e6,7.72e-3
2022-11-06 07:00,3.19,16.14,6.41e6,6.99e-3
2022-11-06 08:00,3.77,15.96,7.99e6,6.9e-3
2022-11-06 09:00,3.52,16.36,8.52e6,6.1e-3
2022-11-06 10:00,2.43,15.97,4.14e6,8.36e-3
2022-11-06 11:00,2.30,17.56,2.91e6,11.5e-3
2022-11-06 12:00,1.48,16.38,2.87e6,7.67e-3
2022-11-06 13:00,2.53,18.62,5.83e6,6.1e-3
2022-11-06 14:00,2.14,22.51,2.35e6,12.6e-3
2022-11-06 15:00,1.73,32.75,1.64e6,14.6e-3
2022-11-06 16:00,2.41,28.07,2.6e6,13.1e-3
2022-11-06 17:00,3.06,33.07,5.32e6,8.03e-3
2022-11-06 18:00,1.75,28.78,2.2e6,11e-3
2022-11-06 19:00,2.17,23.72,2.8e6,10.9e-3
2022-11-06 20:00,3.12,23.07,3.96e6,11.2e-3
2022-11-06 21:00,3.24,22.08,6.53e6,7.08e-3
2022-11-06 22:00,2.57,21.70,3.22e6,11.4e-3
2022-11-06 23:00,1.63,22.15,2.47e6,9.22e-3
2022-11-07 00:00,2.52,22.57,3.43e6,11.7e-3
2022-11-07 01:00,3.26,23.22,6.81e6,7.26e-3
2022-11-07 02:00,2.70,23.74,3.28e6,12.1e-3
2022-11-07 03:00,1.89,27.70,2.41e6,11.5e-3
2022-11-07 04:00,4.33,29.51,5.75e6,11.4e-3
2022-11-07 05:00,4.06,29.93,7.37e6,8.01e-3
2022-11-07 06:00,4.96,32.52,7.21e6,9.77e-3
2022-11-07 07:00,3.87,33.01,5.86e6,9.45e-3
2022-11-07 08:00,5.24,33.57,9.37e6,8.15e-3
2022-11-07 09:00,5.84,34.46,11e6,7.87e-3
2022-11-07 10:00,4.40,31.75,5.83e6,10.7e-3
2022-11-07 11:00,4.25,32.59,5.06e6,12e-3
2022-11-07 12:00,4.44,32.74,6.68e6,9.77e-3
2022-11-07 13:00,4.55,33.00,9.06e6,7.32e-3
2022-11-07 14:00,4.16,33.24,5.93e6,9.9e-3
2022-11-07 15:00,3.07,32.79,4.44e6,9.86e-3
2022-11-07 16:00,2.98,32.39,4.01e6,10.4e-3
2022-11-07 17:00,5.25,33.00,9.95e6,7.48e-3
2022-11-07 18:00,4.86,32.79,7.06e6,9.73e-3
2022-11-07 19:00,5.35,32.88,6.85e6,11.1e-3
2022-11-07 20:00,5.56,32.97,7.75e6,10.2e-3
2022-11-07 21:00,5.75,33.33,8.91e6,9.33e-3
2022-11-07 22:00,5.73,33.42,6.93e6,11.8e-3
2022-11-07 23:00,4.04,33.48,4.73e6,12e-3
2022-11-08 00:00,5.23,33.61,7.14e6,10.9e-3
2022-11-08 01:00,5.20,34.04,9.62e6,8.02e-3
2022-11-08 02:00,2.84,33.99,3.54e6,11.7e-3
2022-11-08 03:00,2.69,33.88,4.14e6,9.2e-3
2022-11-08 04:00,4.12,33.84,6.04e6,9.69e-3
2022-11-08 05:00,3.98,33.85,7.62e6,7.39e-3
2022-11-08 06:00,5.45,33.72,7.88e6,9.82e-3
2022-11-08 07:00,4.79,32.29,7.4e6,9.16e-3
2022-11-08 08:00,4.88,31.72,7.79e6,9.08e-3
2022-11-08 09:00,5.43,31.83,9.26e6,8.52e-3
2022-11-08 10:00,4.53,31.94,5.44e6,12e-3
2022-11-08 11:00,4.72,31.70,5.1e6,13.3e-3
2022-11-08 12:00,4.93,31.67,6.76e6,10.4e-3
2022-11-08 13:00,4.07,31.71,6.81e6,8.51e-3
2022-11-08 14:00,4.72,32.25,4.18e6,16.1e-3
2022-11-08 15:00,3.66,32.90,3.33e6,15.6e-3
